Rating,Name,Symbol,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover,Negative,Positive,Uncertainty,Litigious,Strong_Modal,Weak_Modal,Constraining,Readability
BBB,CMS Energy Corporation,CMS,Egan-Jones Ratings Company,11-04-2013,Public Utilities,1.298714653,1.199485861,0.088431877,50.80871154,0.068839476,0.115138593,1,0.173926287,0.025953147,0.04886562,0.130862768,0.377009646,0.405709343,4.042269832,0.801676619,0.399470899,0.067558058,0.36294896,5.364839319,5.042269832,0.115138593,8.079850282,5.372400756,0.21641791,2.099145299,1.933595255,0.708728141,0.939835144,0.508435406,0.215699869,0.269624836,0.885910176,7.86
BBB,CMS Energy Corporation,CMS,Egan-Jones Ratings Company,11-12-2015,Public Utilities,1.007819288,0.9196351,0.115551694,43.75929368,0.081009913,0.123296159,1,0.180142503,0.025712881,0.044129061,0.132808532,0.31740413,0.439034342,4.165058405,0.806391347,0.340452261,0.046341463,0.275761974,4.873004354,5.165058405,0.123296159,10.00487611,5.95065312,0.254027261,1.518167457,0.293255132,0.293255132,0.293255132,1.46627566,0.293255132,0,0.586510264,9.19
BBB,CMS Energy Corporation,CMS,Egan-Jones Ratings Company,02-09-2015,Public Utilities,1.289473684,1.195630586,0.102780536,44.7924502,0.066443794,0.101546176,1,0.160468032,0.024863174,0.042455303,0.129972752,0.374198593,0.535266925,4.227520436,0.808704717,0.342935528,-0.08984105,-0.480413895,5.643015521,5.227520436,0.101546176,9.841446924,5.347376201,0.201560106,2.202064897,0.922909881,0.515743757,1.465798046,1.194353963,0.190010858,0.447882736,0.488599349,12.75
BB,CMS Energy Corporation,CMS,Moody's Investors Service,6/15/2012,Public Utilities,1.097091531,1.03635586,0.068862275,48.77518069,0.0638167,0.093187759,1,0.154236506,0.025224897,0.042936092,0.137054161,0.395271092,0.440851468,4.4332893,0.815949429,0.315181518,0.245508982,1.144338118,6.196172249,5.4332893,0.093187759,8.005766301,4.66108453,0.179763186,2.629565217,0.580773346,0.580773346,1.146263182,1.146263182,0.198685618,0.3362372,0.458505273,12.59
BBB,CMS Energy Corporation,CMS,Moody's Investors Service,3/15/2013,Public Utilities,1.347801892,1.264885921,0.051752922,49.90804414,0.061090676,0.099472253,1,0.160403007,0.022298757,0.040563454,0.119599249,0.365010799,0.401038994,4.363494051,0.813554375,0.393890675,0.011281225,0.053701573,5.439202148,5.363494051,0.099472253,8.380113679,4.760260836,0.198464737,2.24609375,0.580773346,0.580773346,1.146263182,1.146263182,0.198685618,0.3362372,0.458505273,12.59
BBB,CMS Energy Corporation,CMS,Fitch Ratings,10/31/2016,Public Utilities,0.858757062,0.783427495,0.088512241,46.82997343,0.086107204,0.129082669,1,0.20268792,0.025483304,0.043549323,0.129555608,0.295948571,0.407190582,4.083940748,0.803302192,0.330508475,-0.026396562,-0.154731918,4.530406621,5.083940748,0.129082669,9.718176471,5.861820799,0.254571027,1.18729097,0.905498848,0.362199539,1.465261771,1.382943694,0.148172539,0.263417847,0.255186039,13.2
AA,General Electric Company,GE,Egan-Jones Ratings Company,10-05-2015,Energy,2.172892679,1.852850036,1.291812367,84.02220026,0.124980832,0.069735744,0.295546317,0.014482136,0.029777224,0.019382396,0.149286688,0.238254325,2.169997227,4.013452185,0.800536644,-0.792206206,0.632547383,1.438444465,11.81280502,5.013452185,0.069735744,53.31504898,2.27405014,0.169449508,6.044809942,0.936812029,0.716661202,1.466110825,1.461426765,0.192046466,0.33256827,0.65108436,11.24
AA,General Electric Company,GE,Egan-Jones Ratings Company,5/14/2014,Energy,1.686754445,1.513810555,0.886301247,53.4535246,0.115217912,0.110589202,0.471799788,0.105960492,0.025629036,0.029028565,0.128877349,0.222439686,2.121914365,4.028567927,0.801136225,-0.041854993,0.52909479,1.733264558,14.93133884,5.028567927,0.110589202,16.82769267,3.275905548,0.195686261,4.683443628,2.469135802,0,1.234567901,3.703703704,0,0,1.234567901,13.57
AA,General Electric Company,GE,Fitch Ratings,10-05-2016,Energy,2.169258241,1.720751991,0.994321944,71.04476405,0.0692521,0.073003323,0.292740899,0.076754546,0.023456733,0.028635577,0.112966187,0.33871511,2.448493606,3.815938703,0.792356161,0.051384275,30.50409836,-0.853163686,7.071068317,4.815938703,0.073003323,23.29545511,-0.027968822,-0.001972626,6.060478005,1.827005424,0.428204396,1.627176706,1.455894947,0.171281758,0.570939195,0.314016557,12.13
BBB,Lockheed Martin Corporation,LMT,Egan-Jones Ratings Company,05-07-2014,Capital Goods,1.198651079,0.235341727,0.235341727,0,0.065721593,0.091604568,0.092310067,0.099320958,0.082375373,0.165749162,0.606140708,1.253398917,9.638334042,6.358275722,0.864098596,0.290012034,0.816102068,11.56123403,8.155188532,7.358275722,0.091604568,9.60964404,14.16640698,0.100224878,29.47100931,2.5,0,1.25,3.75,0,0,1.25,13.41
A,Lockheed Martin Corporation,LMT,Egan-Jones Ratings Company,4/29/2015,Capital Goods,1.109521238,0.13012959,0.13012959,0,0.079254386,0.115307018,0.115241228,0.122631579,0.097483344,0.202534571,1.062941176,1.230005664,9.589905363,9.903823529,0.908289051,0.312666413,0.781427832,9.535984848,4.564393939,10.90382353,0.115307018,10.07054601,12.20328283,0.084780702,25.69745223,1.54601227,0.417177914,1.447852761,1.17791411,0.122699387,0.441717791,0.220858896,11.37
BBB,Lockheed Martin Corporation,LMT,Egan-Jones Ratings Company,7/27/2015,Capital Goods,1.152308458,0.077541438,0.077541438,0,0.078145322,0.108883205,0.112720021,0.117835776,0.073379743,0.143223746,1.164029706,0.939016447,8.40291439,14.86309332,0.936960593,0.282301413,0.815918447,13.4128263,3.512729617,15.86309332,0.108883205,12.32502321,16.43893007,0.110574005,20.73556231,2.469135802,0,1.234567901,3.703703704,0,0,1.234567901,13.57
BBB,Lockheed Martin Corporation,LMT,Moody's Investors Service,6/15/2012,Capital Goods,1.161912613,0.295548228,0.295300907,0,0.057098002,0.078087701,0.079657627,0.085593239,0.070037987,0.140856544,2.652347652,1.226627625,10.08436348,36.87012987,0.973593964,0.2654916,0.80860569,10.23816612,10.67281929,37.87012987,0.078087701,6.460136127,12.6615064,0.091464333,18.8607316,0.85775554,0.786275911,1.460226693,1.174308179,0.265495762,0.388032268,0.714796283,11.44
BBB,Lockheed Martin Corporation,LMT,Moody's Investors Service,12/14/2012,Capital Goods,1.13986014,0.156149733,0.156149733,0,0.058178967,0.086304099,0.08893222,0.093976516,0.071009132,0.153648781,70.38461538,1.22052927,10.09240642,990.2051282,0.998991127,0.325884086,0.396540679,1.912264442,5.863453815,991.2051282,0.086304099,6.079597381,4.822366389,0.033084651,21.0922473,0.792507205,0.83367641,1.420337587,1.090983944,0.257307534,0.329353643,0.813091807,11.77
A,Occidental Petroleum Corporation,OXY,Egan-Jones Ratings Company,11-12-2015,Energy,1.374159602,0.926337328,0.467845659,86.86298077,-0.627323718,-0.775961538,0.534935897,-0.775961538,-0.180238046,-0.264626315,-0.321519507,0.28731266,0.394449888,0.78386037,0.439418008,0.137339942,-0.573261713,-2.509143156,4.399164054,1.78386037,-0.775961538,-11.23275798,4.376959248,0.268509615,1.891169762,0.902550687,0.837148463,1.360366252,0.981033355,0.261608895,0.47089601,0.850228908,12.73
A,Occidental Petroleum Corporation,OXY,Egan-Jones Ratings Company,9/23/2013,Energy,1.342542092,1.248043633,0.402300213,84.68656716,0.24138213,0.394929462,0.690778982,0.24138213,0.085004968,0.158304512,0.136877985,0.352159325,0.438096774,0.610235125,0.378972683,0.388796852,0.300920554,4.837706753,6.034075364,1.610235125,0.394929462,6.362032,16.07635866,0.528603558,1.369927536,0.877192982,0,5.263157895,0.877192982,0,0,0,33.13
A,Occidental Petroleum Corporation,OXY,Moody's Investors Service,12-02-2014,Energy,1.682799612,1.017588549,0.459606987,79.49409693,0.031897266,0.063380282,0.64773198,0.063380282,0.010949359,0.025492034,0.017620641,0.343269521,0.486081047,0.609285163,0.37860609,1.376633987,0.193169498,2.737165536,5.355268211,1.609285163,0.063380282,11.92846782,14.16976059,0.573115162,1.301013578,1.173587826,0.696414754,1.302553521,1.134898117,0.27082796,0.348207377,0.425586794,10.42
A,Occidental Petroleum Corporation,OXY,Moody's Investors Service,6/19/2012,Energy,1.452371964,1.415376872,0.475777023,82.25803083,0.282843895,0.436902126,1,0.436902126,0.112767304,0.200760121,0.179984051,0.39869096,0.524012783,0.596065922,0.373459463,0.401663639,0.387834867,5.865041251,7.207240488,1.596065922,0.436902126,5.665254377,15.12252186,0.513012239,1.3923454,1.225225225,0.696696697,1.453453453,0.840840841,0.288288288,0.3003003,0.36036036,10.24
A,Occidental Petroleum Corporation,OXY,Moody's Investors Service,11-04-2016,Energy,1.324740648,1.198208111,0.350990255,144.2998018,-0.056888008,-0.182854311,0.485728444,-0.182854311,-0.013315085,-0.05020818,-0.0267014,0.234057853,0.312026471,1.005349584,0.501333828,0.358807588,0.196866686,0.871956009,4.757789997,2.005349584,-0.182854311,24.5285778,4.42916994,0.335282458,1.321701477,1.193317422,0.750085237,1.295601773,0.852369587,0.153426526,0.323900443,0.39209001,11.27
A,Pinnacle West Capital Corporation,PNW,Egan-Jones Ratings Company,12-04-2015,Public Utilities,0.617420442,0.429198297,0.02737817,28.68369331,0.125093443,0.137202352,1,0.244490326,0.029095654,0.035299947,0.09538938,0.232591362,0.328885737,2.278475156,0.69498015,0.495680623,0.016667778,0.164285843,3.101516762,3.278475156,0.137202352,7.553165813,9.856493074,0.313072478,3.702090897,0.934579439,0,4.672897196,0.934579439,0,0,0,31.8
A,Pinnacle West Capital Corporation,PNW,Egan-Jones Ratings Company,11/26/2014,Public Utilities,0.624339782,0.459052826,0.004877038,31.12444267,0.11387082,0.184555818,1,0.232338918,0.02777756,0.050523863,0.091035063,0.243939232,0.344162112,2.277287909,0.694869652,0.342496365,0.171870098,1.708395856,3.778397483,3.277287909,0.184555818,8.108904119,9.94004122,0.314932101,3.996561781,1.211689237,0.688999762,1.3304823,0.748396294,0.130672369,0.28510335,0.368258494,10.76
AA,Pinnacle West Capital Corporation,PNW,Egan-Jones Ratings Company,06-06-2014,Public Utilities,0.64474276,0.483140209,0.005885173,31.68646812,0.117544928,0.194103967,1,0.244982383,0.030060215,0.056396521,0.096811755,0.255733829,0.348943688,2.220594259,0.689498298,0.343879789,0.118775833,1.245499345,4.383619436,3.220594259,0.194103967,6.337426624,10.48613435,0.333844049,3.851133152,1.818510812,0.796163937,0.877589795,0.470460508,0.14475708,0.14475708,0.633312223,13.67
AA,CVS Health Corporation,CVS,Egan-Jones Ratings Company,11/16/2015,Health Care,1.311148517,0.623030774,0.106133195,28.30660839,0.034164003,0.056207189,0.173057603,0.061673951,0.055916803,0.122233572,0.140794709,1.636716957,15.55454084,1.517932036,0.602848693,0.392989786,0.718616262,5.406976744,2.278175313,2.517932036,0.056207189,11.51850165,7.524150268,0.054876378,16.92416555,1.74584323,0.855106888,1.021377672,0.498812352,0.142517815,0.213776722,0.688836105,14.11
A,CVS Health Corporation,CVS,Egan-Jones Ratings Company,8/29/2013,Health Care,1.641815235,0.836693679,0.265089141,25.13458398,0.036225653,0.059387351,0.187620798,0.063402782,0.064200431,0.134186556,0.121039591,1.772236669,14.71398723,0.885339238,0.469591477,0.388947928,0.656925471,3.121610518,3.432210353,1.885339238,0.059387351,9.250333098,4.751848809,0.045621287,18.56128335,1.227560718,1.029567054,1.253959873,0.514783527,0.197993664,0.316789863,0.593980993,14.39
A,CVS Health Corporation,CVS,Egan-Jones Ratings Company,5/18/2015,Health Care,1.365585747,0.641299206,0.130393651,25.37010196,0.033322092,0.055091951,0.182015829,0.063135462,0.06254377,0.139031236,0.122345751,1.876946076,15.76014927,0.956162074,0.488794915,0.395024746,0.737495391,5.168819983,2.166236003,1.956162074,0.055091951,11.53334203,7.008613264,0.058385414,17.41255537,1.315789474,0,1.315789474,1.315789474,1.315789474,0,0,49.81
BBB,CVS Health Corporation,CVS,Moody's Investors Service,6/15/2012,Health Care,1.555202409,0.6243727,0.118183339,20.60835668,0.032315593,0.053650794,0.191979458,0.059103641,0.053623166,0.109266549,0.090956874,1.659358877,12.6491083,0.69622349,0.410455045,0.392969022,0.680327869,2.977578475,1.059790732,1.69622349,0.053650794,8.095715371,4.376681614,0.054677871,19.80297483,1.669167292,0.975243811,0.937734434,0.525131283,0.168792198,0.140660165,0.618904726,14.27
BBB,CVS Health Corporation,CVS,Moody's Investors Service,11/27/2012,Health Care,1.439593909,0.569470631,0.099709935,19.18774821,0.031486279,0.051350978,0.182777972,0.058700754,0.058820852,0.121311538,0.102827286,1.868142372,14.2647127,0.748143433,0.427964559,0.386050925,0.695697796,3.651455547,1.085759245,1.748143433,0.051350978,8.173939428,5.248623131,0.054177191,19.84753452,1.223078968,1.302844988,1.515554374,0.425418772,0.159532039,0.319064079,0.611539484,10.05
BBB,CVS Health Corporation,CVS,Standard & Poor's Ratings Services,7/21/2016,Health Care,1.182552381,0.59512381,0.128419048,25.00963239,0.029950542,0.048652028,0.162550838,0.058233724,0.056287184,0.12661995,0.144366006,1.879337723,17.44727273,1.564811295,0.610107768,0.384045386,0.779124044,7.311276794,3.222739981,2.564811295,0.048652028,8.328232264,9.383970177,0.056718453,18.70991694,0.981337072,1.498291422,1.778673443,0.639621484,0.289143959,0.543240165,0.963813195,10.34
BBB,Weyerhaeuser Company,WY,Egan-Jones Ratings Company,2/21/2014,Consumer Services,2.062056738,0.927304965,0.740248227,0,0.066010083,0.050885215,0.213389612,0.087583539,0.038832942,0.032460733,0.08285504,0.58828804,3.154215976,1.133627667,0.531314664,-0.297235023,0.740039841,1.311958243,1.846982937,2.133627667,0.050885215,17.62423571,1.772821099,0.117716028,17.47135417,1.018204258,1.110768281,1.450169701,0.863930886,0.061709349,0.308546745,0.647948164,10.15
BBB,Weyerhaeuser Company,WY,Egan-Jones Ratings Company,8/19/2014,Consumer Services,3.303921569,1.925925926,1.721132898,0,0.246656761,0.136836418,0.221531811,0.178306092,0.135691462,0.080787942,0.344268477,0.550122613,2.822340831,1.53714178,0.605855688,0.182625864,0.674632353,1.318472081,3.175829209,2.53714178,0.136836418,12.78509574,1.954356437,0.146967446,17.41087613,1.260911736,0.937601035,1.584222438,0.290979631,0.226317491,0.420303912,0.711283543,10.94
BBB,Weyerhaeuser Company,WY,Moody's Investors Service,4/22/2013,Consumer Services,1.735772358,0.944715447,0.730081301,3.722906927,0.054540303,0.062190112,0.176937243,0.104122397,0.030574968,0.038637564,0.094594595,0.560594028,2.469045121,2.093857494,0.676778907,0.125284738,0.559380379,0.602811886,2.021738324,3.093857494,0.062190112,16.28790479,1.077642171,0.082306276,17.65957447,0.829875519,1.322614108,1.556016598,0.389004149,0.07780083,0.414937759,0.829875519,9.64
BBB,Weyerhaeuser Company,WY,Egan-Jones Ratings Company,11-09-2015,Consumer Services,2.484571429,1.241142857,1.156571429,0,0.071448743,0.071025134,0.195989833,0.129765603,0.040525388,0.043320989,0.103922777,0.567195259,2.738592421,1.564386938,0.610043248,-0.005964215,0.583646617,1.202623695,2.103139022,2.564386938,0.071025134,12.2340925,2.060533996,0.150240045,17.46625767,1.193971423,0.567625758,1.174398121,0.352319436,0.09786651,0.274026228,0.078293208,12.81
BB,Weyerhaeuser Company,WY,Moody's Investors Service,6/15/2012,Consumer Services,2.194473964,1.260361318,1.012752391,2.407496782,0.053249678,0.041344916,0.176319176,0.095559846,0.026274012,0.022046839,0.077644851,0.493411653,2.142709411,1.955195871,0.661612954,-0.241245136,0.271477663,0.146967448,2.130097817,2.955195871,0.041344916,13.17685307,0.541361105,0.046814672,15.23809524,0.99009901,1.237623762,1.732673267,0.99009901,0.99009901,0.247524752,1.98019802,15.77
BBB,Universal Corporation,UVV,Egan-Jones Ratings Company,6/27/2014,Consumer Services,2.804338922,1.298653864,0.590854116,59.56766242,0.053926171,0.059339099,0.187844655,0.090591498,0.057563347,0.086765648,0.105476767,1.067447331,8.563384446,0.832359875,0.454255677,0.454328256,0.868710175,8.721173196,17.4177264,1.832359875,0.059339099,5.104769231,10.03922072,0.095245601,8.860180458,1.691391855,0.529150524,1.59690069,0.642539923,0.198431447,0.576396107,1.020504583,10.67
BBB,Universal Corporation,UVV,Egan-Jones Ratings Company,12-12-2014,Consumer Services,3.677651837,1.514010598,0.359429158,67.19816963,0.058616152,0.090747271,0.170445082,0.096829215,0.065616514,0.127036835,0.108116207,1.119427172,8.572413723,0.647698135,0.393092716,0.327430751,14.08849558,-2.123671414,9.502345196,1.647698135,0.090747271,5.12496134,-0.150737984,-0.001377986,9.927521631,2.777777778,0,1.388888889,2.777777778,0,0,1.388888889,12.98
BB,Universal Corporation,UVV,Moody's Investors Service,6/15/2012,Consumer Services,3.080376539,1.078723375,0.275215624,47.63118373,0.060884058,0.067100209,0.197677489,0.099007321,0.070275739,0.100581982,0.132054831,1.154255169,8.119679953,0.879095585,0.467829094,0.454065488,0.278302409,0.650556178,9.360610503,1.879095585,0.067100209,4.269627441,2.337587307,0.021083971,9.685720187,1.627159502,0.954198473,1.265568501,0.56247489,0.261149056,0.441944556,0.92406589,12.87
BBB,Universal Corporation,UVV,Egan-Jones Ratings Company,09-09-2015,Consumer Services,6.033708238,2.729562627,0.918313259,69.78697958,0.050448081,0.069753909,0.180594163,0.073894677,0.052130729,0.082211189,0.084102075,1.03335406,7.439040044,0.61329175,0.380149313,0.239835423,0.742226166,7.2978201,13.24505381,1.61329175,0.069753909,6.162137631,9.832340102,0.099699313,13.28599263,1.390038061,0.546086381,1.53897071,0.579182525,0.380605659,0.479894092,0.744663247,12.62
BBB,Universal Corporation,UVV,Egan-Jones Ratings Company,5/30/2013,Consumer Services,4.305053628,1.863224075,0.666395897,58.29404175,0.037622243,0.026693209,0.192895679,0.073687398,0.040608862,0.034849331,0.077786913,1.079384398,8.070387741,0.915515725,0.477947381,0.9363699,0.80892555,6.957637334,14.67681247,1.915515725,0.026693209,5.404783156,8.601084898,0.081649384,10.51645455,1.13173831,0.913332671,1.211158543,0.456666336,0.327608458,0.426883749,0.982825375,7.45
BBB,Marathon Oil Corporation,MRO,Moody's Investors Service,7/31/2013,Energy,0.686591276,0.830602354,0.060927764,52.06965706,0.117186978,0.329567484,1,0.347884217,0.049213925,0.157573433,0.090622415,0.419960696,0.531497602,0.841397849,0.456934307,0.676876268,0.095635674,0.714893617,2.078014184,1.841397849,0.329567484,3.689166875,7.475177305,0.352296276,0,1.361601023,0.767614,1.187974047,0.676231381,0.255871333,0.383807,1.069176643,7.31
BBB,Marathon Oil Corporation,MRO,Moody's Investors Service,10/24/2012,Energy,0.740405432,0.610116119,0.134619169,53.75655015,0.097527896,0.093644042,0.678256581,0.390358178,0.044808248,0.05025641,0.086528469,0.459440322,0.573747878,0.93108352,0.482156007,2.982883476,-0.229773463,-1.307365439,1.007082153,1.93108352,0.093644042,3.370976163,5.6898017,0.247641946,2.284026258,0.776727132,0.487263605,0.897336936,0.323234272,0.149556156,0.274990351,0.467966036,8.26
BBB,Marathon Oil Corporation,MRO,Moody's Investors Service,6/15/2012,Energy,0.733727811,0.600819299,0.112198452,45.78621908,0.192775815,0.233804476,0.592658029,0.314945688,0.093908387,0.132446158,0.171758396,0.487137802,0.603459169,0.828999534,0.453253004,0.761265043,0.494941754,4.547887324,1.018309859,1.828999534,0.233804476,3.71572256,9.188732394,0.426907473,3.339592275,0.659743433,0.435756465,0.916310324,0.317654246,0.154754632,0.313581755,0.49277133,8.32
